source_id,bp_rp,phot_g_mean_mag,parallax
211142658153716224,3.1722822189331055,16.427156448364258,14.174783377487126
211205021078503552,2.2862625122070312,15.103641510009766,5.526572613831036
211238929843443328,0.5151290893554688,20.0115909576416,6.584131401178184
211249379500733184,3.2177677154541016,18.445831298828125,8.992157981919114
211272224430514816,3.2530384063720703,17.937524795532227,5.665889392326106
211301979962567296,3.3096847534179688,17.667583465576172,10.329110137745815
211302087338389888,1.7337665557861328,20.77002716064453,6.110787382658672
211339917409894144,1.5830879211425781,20.702924728393555,5.831416864179519
211350942590619264,3.0875282287597656,19.241586685180664,5.521792436385732
211354000606375296,1.0408658981323242,9.40665054321289,18.38022180062227
138924840359442560,3.1991424560546875,18.64332389831543,5.193248942668193
139033971183352064,0.2714719772338867,6.954711437225342,6.104189501838063
139152782863115776,1.3293724060058594,18.87444496154785,13.590844548714651
139257717503546368,2.532503128051758,12.030531883239746,29.105878826962183
139297166780066816,1.8512344360351562,14.693269729614258,5.33084835828349
139381348138412928,3.1268138885498047,17.527311325073242,5.4773529008248
139390968864207616,2.109020233154297,20.619667053222656,5.12406375030861
139412061450641024,1.520111083984375,20.631330490112305,5.990254423140664
139433123968228096,3.3402061462402344,18.396963119506836,5.144948773867454
139470511659239680,2.7830276489257812,16.842594146728516,8.787081000511796
139488275644748288,0.947413444519043,11.82873821258545,5.030914404047508
139510227221713920,3.7807254791259766,18.923906326293945,10.17728126903106
139543972780685568,2.4757556915283203,14.359440803527832,15.972379051468032
139561732468717056,3.0883169174194336,17.065019607543945,7.148989738648475
139572938038832128,1.9286365509033203,20.747901916503906,20.279011418142893
139589426418881536,3.318357467651367,18.625686645507812,5.47078289216037
139592591810214528,1.9149589538574219,13.66458797454834,7.522340987811123
140362795409796992,3.0246925354003906,18.18490219116211,5.669589238506063
140377570096860544,0.8230714797973633,10.348540306091309,5.101790174290145
140383037590572672,2.3620738983154297,15.655355453491211,5.303198407825163
140437051099791104,1.998784065246582,14.262406349182129,6.766218056389017
140452783564008704,3.560884475708008,17.807504653930664,6.787939780823801
140606990070618880,3.130889892578125,19.688207626342773,8.750392202342685
140690793471522432,1.1614856719970703,11.660698890686035,7.48265647355089
141502439211953664,3.2632312774658203,19.063020706176758,5.223485935196526
141507322589915520,2.2057266235351562,20.653606414794922,7.422364898510382
141740895795024512,3.3537445068359375,18.224000930786133,6.884960454935334
141804122009388672,1.440847396850586,20.75831413269043,7.072908027170513
141952659158973056,3.1294689178466797,18.179767608642578,5.908096000016035
142032408111889024,2.6341285705566406,15.83655834197998,9.564974680038402
142040688808833792,2.4033851623535156,20.426319122314453,6.55586823326606
142100990149447040,2.279214859008789,15.706612586975098,7.672339042093761
142123186540345344,2.9427995681762695,17.08770751953125,7.28262161512002
142239288096860288,2.9039306640625,17.04616355895996,5.917399305222009
142382568205659648,2.825624465942383,17.052221298217773,6.355497780099133
142727952294495488,3.3167552947998047,19.274131774902344,5.299054257410948
142741451376641280,2.081644058227539,20.757211685180664,5.156678643482877
142755062129526784,2.3700828552246094,15.193645477294922,8.496379068700847
142770725874131584,2.6614456176757812,16.535648345947266,5.77103262724299
142784130468285184,2.3118038177490234,20.841463088989258,5.972789654997238
142801065522942592,3.5633983612060547,18.77212142944336,5.320420160023503
142890439499162752,2.59780216217041,15.821340560913086,6.5512959537162745
142937404964749312,2.0500125885009766,20.6048583984375,5.445113458779284
142994686944818816,2.314396858215332,14.210115432739258,9.580138688875396
143037705337108992,2.991537094116211,18.64472770690918,5.224771032977098
143056156515176704,3.1413040161132812,18.390377044677734,6.1443723322741
143065949041931904,0.6434659957885742,9.331982612609863,7.496662949159623
143080380130574336,2.6274538040161133,15.951150894165039,7.599228648614106
143089171928811008,2.595979690551758,19.95892333984375,5.233194303827546
143090413175571712,3.0151329040527344,18.309146881103516,6.146280451836063
143119137917418752,0.9538097381591797,9.571070671081543,15.009300593690025
143151195554011392,1.9187431335449219,14.685028076171875,5.035874457614975
